,User Ratings,User Reviews,Name,Overall Rating
20,5.0,I got the room at a very competitive price probably due Covid. The room was very clean and comfortable with all the amenities we could looking for. The position is very good abd I could moving in the city easily. The staff is very nice and I will back here for sure,"The Quarter Ari by UHG Hotel, Bangkok",4.5
21,5.0,"This is my favorite hotel in Bangkok and from UHG chain. Stayed at different UHG hotels and by far this is the best among them.Whenever I stay at this hotel I feel very at home and had peaceful sleep. Luckily, I got the same room I had during my birthday.  Felt very happy! The staff and management were accommodating! Forgot their names but all of them are amazing! Kudos to the one who arrange my special request.If you stay here you will get your money's worth with excellent service. I will keep returning back.","The Quarter Ari by UHG Hotel, Bangkok",4.5
22,5.0,Excellent hotel with great location! I was there for just only one night but leaving with a lot of lovely memories. The staff are very nice and kind especially the lady names Aor-Ae. She was giving me an early check-in and seeking the room which is match to my reference. I would never forget this memorable stay. Keep up on your good working!!!,"The Quarter Ari by UHG Hotel, Bangkok",4.5
23,2.0,Hotel is new and facilities are fine. Room is fine. However first day we checked in we found hair in bathroom sink. How it can pass SHA? Also on first day housekeeping didn't set up hand towels and have only body towels. Bed is comfortable however rooms are not soundproof. Our next door neighbors were watching TV late in the evening and in the morning. You can hear every word from TV in other room. How it is possible for 4 star hotel?Breakfast was more like a mess than experience. Choices are subpar. Variety of of food more remind me of 3 star hotel. Waffles station. You need to make waffles by yourself. Egg Station when I came was unattended. Only one good thing is coffee machine. It is nice but also not properly set up as latte need to be served in tall glass however near machine don't have any long glasses and then you press latte it will just give small shot of coffee.Location of hotel is fine. 7-11 is nearby. Next time I am in BKK will definitely find other options to stay as sleeping experience is most important.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
24,5.0,First time staying here for service is really good  I come to check in before 2pm. staff k. Earth give me a special early checkin thank you for your kindness. Room also clean enough and the best is view form room is so nice. I recommend for this hotel. ,"The Quarter Ari by UHG Hotel, Bangkok",4.5
25,5.0,"Impressed with welcome work  Check in early.  Because during the stay there was a room available, the staff named Nut provided a very good service.  If there is a chance to come and stay again.","The Quarter Ari by UHG Hotel, Bangkok",4.5
26,5.0,"We arrived early to the hotel before our set check in time and the welcoming and caring receptionist allowed us to enter our room early. As we first walked in, we had an amazing room with everything a four star hotel should include.","The Quarter Ari by UHG Hotel, Bangkok",4.5
27,5.0,"     It was a very good experience I stayed here.  I was greeted by a staff name Lookmee.  She's not just beautiful, she also took good care of it,  spoke well, funny  and good attitude to me.  She impressed me with this place.  And moreover that, the room which she choose was nice, clean, good view, suitable for relaxation a lot.  Of course I have to come back again.","The Quarter Ari by UHG Hotel, Bangkok",4.5
28,5.0,"It's my first time, I have stayed here. The location was really good, you can walk few minutes to Ari station nearby. And very nice the hotel with a view, clean and good service by staff name is Miss. Lukmee always smile, friendly and nice talking when I was asking some questions. Thank you and come back again!","The Quarter Ari by UHG Hotel, Bangkok",4.5
29,5.0,I have chance to Stay at quarter ari before booking here I checked the reviews and it seems ok but when I arrived there for checkin it was so amazing It not take a time like I read very fast check in.staff K.earth is very good service and polite sorry for little girl who work with k.earth she also nice and good information that she informed to guest but my bad I didn’t notice her name.For room are good nice view and the swimming pool are amazing 360 of Bangkok view ,"The Quarter Ari by UHG Hotel, Bangkok",4.5
30,1.0,"Due to the circumstances of the current Coronavirus pandemic we didn’t have the option of travelling to the hotel , the country that we are from closed its borders and all flights going out were either cancelled or changed to a different date. In regards to all this we decided to write to the hotel two weeks before our journey to ask if we could change the date of our arrival we didn’t want a refund but simply a change of date however the hotel did not fulfil  our request as it did not think the pandemic was anything different and it said it operated as usual. We are extremely disappointed with the decision of the hotel as this is the only hotel that didn’t take our request on board and accepted our proposal but the other two we contacted we didn’t have a problem with rearranging the date. The hotel is clearly more interested in building profits rather than taking care of the customers. Please choose wisely before booking.","The Quarter Ari by UHG Hotel, Bangkok",4.5
31,5.0,This is 1st time I rest here .It such a nice place to take a rest in Bangkok. Special thanks to all staff at the front.Thanks Khun Nat to provided a great service to me. I definitely recommend this place to stay here.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
32,5.0,"We stayed the second time here. Everything is amazing, the rooms, the pool and the breakfast. Mr. Boy and Nit from the reception took care of all our wishes. Best place in Bkk! We will come back for sure!","The Quarter Ari by UHG Hotel, Bangkok",4.5
33,3.0,"We love the bangkok view in our room, by the pool and especially the bathtub. But they were understaffed when we went, so service was average. Also security wasn’t very impressive. Anyone can go and out of the hotel. They also take covid 19 precautionary measures lightly. They didn’t even check our temperatures.","The Quarter Ari by UHG Hotel, Bangkok",4.5
34,4.0,"This is our 4th month running here in The Quarter Ari by UHG and we are loving it! Special thanks to the management team for making sure we are having a comfortable stay here. I especially would like to mention front desk staff Khun Nat who is absolutely a sweetheart and a wonderful person, for always providing us great service out of her way whenever we need any help or assistance. Would definitely recommend this place for a great stay.","The Quarter Ari by UHG Hotel, Bangkok",4.5
35,4.0,"This is our second time, perhaps not beautiful, but all the lovely checkout staff speak very nicely, especially the staff name is Pae. Because we're working the same way the first thing to impress the customer is to be a good service mind.WansukTeam leader hotel","The Quarter Ari by UHG Hotel, Bangkok",4.5
36,4.0,"Due to Covid19,  we spent two and a half months living at The Quarter Ari.  We can't begin to thank the amazing staff enough for their care and understanding while we were at the hotel.  From the breakfast staff to the reception staff (especially Nat and Suki), everyone went out of their way to make sure we had what we needed and were taken care of.  We originally stayed in a double room, but then moved into a suite when we realized we would be staying longer.  The accommodations were very comfortable even for a long stay, and the amenities were great, especially the rooftop pool and fitness room.  I highly recommend staying here if you're in Bangkok and want to stay in the Ari district.","The Quarter Ari by UHG Hotel, Bangkok",4.5
37,5.0,"Very nice and clean hotel, the staff is very friendly and helpful. The room is clean and comfortable the bed is amazing I slept like a baby. The breakfast is delicious with many choices I recommend the broccoli soup. The swimming pool has a stunning view. I will be back definitely for my next trip in Bangkok.","The Quarter Ari by UHG Hotel, Bangkok",4.5
38,5.0,Hotel is situated Ari business district. Very new Hotel with everything within walking distance.Swimming Pool and Gym is amazing.SUKI and NAT are the best guest service agent. You can ask for their help anytime you stay!!!!!Ao and Booth are also very helpful.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
39,5.0,"From the moment I entered the building to check-in I had a positive experience. Door man quickly came to help my stuff from the taxi, smooth and quick check in and was impressed with my room. I love a new fresh building and this hotel is new and modern. Rooftop Sky Bar and swimming pool and GYM with fantastic day and night view. Great breakfast, beautiful indoor and terrace restaurant facing the city view from the 22th floor. I am speechless with quality and comfort in this hotel and you're reading from someone who is picky with hotels. Special thanks to the gorgeous looking front desk staff named Suki with professionalism and great charisma, I love you and will continue to stay and be back in future.","The Quarter Ari by UHG Hotel, Bangkok",4.5
40,2.0,"Insufficient cleaning seevice twice a week...Only two towels in the bathroom and nothing for hands and face. The hotel was supposed to be new but instead it is already old: shower full of limestone, water infiltration throughout the bathroom. Whose door opens so antifunctionally. In the bedroom a long laminate top is recessed into the wall without even a lateral support and flexes downwards:  a HUGE design error!The staff is unresponsive and hardly cares about guests. There is an urgent need for a change of management and start doing maintenance.","The Quarter Ari by UHG Hotel, Bangkok",4.5
41,5.0,From the beginning the experience at this hotel was great. Min and Nam at the front took care of us and helped us with a wonderful room. I can't believe how good is the value here. This is my new top recommendation to family and friends in BKK.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
42,5.0,"A week ago I've celebrated my birthday at this hotel. They made it extra special because the staff and management are wonderful and responsive to my request. An 8-12mins walk(depends on how fast you walk) from BTS Ari Exit 4,there's starbucks, 711, pizza company, pharmacy, mini talat in front of the building and restos nearbyYou won't regret staying here, affordable with superb service! My friends are envious of the beautiful pics I took during my stay. They are too, looking forward to their future stay!","The Quarter Ari by UHG Hotel, Bangkok",4.5
43,1.0,"When I came, there were stains on the linen and it all diid not seem to be fresh. Also the pillows had awful odour. I called to the reception. It was 9 pm. They were very ""surprised"" to hear that I want to change the linen ""so late"". I waited 30 minutes for somebody to come and had to call them a few times. A guy came to change the linen. I left the room for a while. Later I found out that my international charger worth 40 euro disappeared... They are supposed to refund any loss up to 5000 Bahts. but they did not give me anything. They said that the cleaning staff say they did not take anything... Of course, what else should the staff say? I had to lock all belongings all the time when I was leaving room. Plus - I had very noisy neighbours, the TV was on all the time until 2 am. When I called to the reception the first night the female receptionist called to the room and they switched it off. The next night I had to call to the reception again at 11.30 pm as I could not sleep due to the noise. They said they would call them. Nothing was happening. I had to call to the reception again. They said they would send somebody to tell them. Nobody was coming. I went to the reception. There were 2 male receptionist. One of them pretended not to see me and did not greet me. The other one said the Thai ladies are watching a movie and want to finish it!! And if it disturbs me I can move to another room!! EVERYTHING is heard from one room to another. Plus - I was staying on the 27th floor and could hear cars and the skyline. Had to sleep with my earplugs all the time.","The Quarter Ari by UHG Hotel, Bangkok",4.5
44,5.0,"Excellent hotel. Decent clean room with a good center of bangkok’s view, staff are nice especially khun. Suki she very helpful with professional manner. Totally value of money for business and family stay","The Quarter Ari by UHG Hotel, Bangkok",4.5
45,5.0,"Really enjoyed the atmosphere of the Hotel, very modern and elegant(especially the white marbles in the Lobby). All of the Staff was friendly and very helpful. The view from the 22nd floor during breakfast in the morning and the view from the 33rd floor in the Evening very amazing. It’s like you can relax and still being in the middle of Bangkok. Would definitely stay there again!","The Quarter Ari by UHG Hotel, Bangkok",4.5
46,3.0,"The best place to stay in Bangkok, not far from BTS skytrain station. Swimming pool is very wonderful city view. Room is comfortable stay, many shop and mini mart at the ground floor. Staff service is good","The Quarter Ari by UHG Hotel, Bangkok",4.5
47,5.0,"Amazing room with an incredible view and ensuite bathroom. Amazing rooftop pool and bar.Amazing breakfast included, wide selection on the buffet.Good location, short walk to the skytrain and to nearby restaurants Nothing negative to say about it","The Quarter Ari by UHG Hotel, Bangkok",4.5
48,4.0,"My husband and I arrived at this hotel earlier this month, and so far we are loving it! It is indeed a gem and the rooms and the overall atmosphere is truly amazing! Thanks to Mr Jet for his warm welcome and hospitality for showing us around and helping us choose a room according to our taste! Breakfast is also great with plenty options. Definitely worth staying!  ","The Quarter Ari by UHG Hotel, Bangkok",4.5
49,5.0,"I do recommend the quarter Ari by UHG. This was my second visit in a month. It was a really pleasant stay. The room and the view were super amazing. I got upgraded my room to be two-bed-room suite. For the couple travelers, I totally recommend this room. You got the bathtub with the spectacular view of Bangkok. The bathroom was huge, clean, and new. I gave extra point on the big mirror in the bathroom. I loved this place and I will totally come back. The breakfast was also great, various choices and located on the 22 second floor, breakfast with a view literally. Rooftop pool can beat all the five-star hotels in bangkok; you will get all the 180 view of bangkok and it was real relaxing. The staff here is super friendly especially Nat, she is helpful and also the manager. 10 out of 10 on the staff!! I mean, book it you will never regret to stay here on your holiday!","The Quarter Ari by UHG Hotel, Bangkok",4.5
50,4.0,"Having a delightful experience at this hotel during the catastrophic events throughout the world , my profession is Hospitality in which I have a Hons degree and 30 years experience , I am most impressed with the front of house management and staff, in particular the lady called Suki and her colleagues who during our stay have served as many of our needs and wants as is possible going that extra mile and taking an interest in our plight , unlike our travel agent and Airline. We will hopefully be back one day and sample the Pool on the Roof ","The Quarter Ari by UHG Hotel, Bangkok",4.5
51,5.0,"Besides from comfortable and spacious rooms, beautiful views and convenient locations,very Good breakfast,ALL the staff too many to mention each and everyone went out of their way to make our stay an exceptional and unforgettable experience...special mention to front desk SUKI  she is so helpful and accommodating with all our request.","The Quarter Ari by UHG Hotel, Bangkok",4.5
52,5.0,"I was assisted by a very kind woman, Nat, at the front desk. She greeted me and was very helpful with my room. This hotel is very beautiful, clean, and a positive environment. The pool roof is beautiful and serene at sunset. Positive experience. Thank you Nat.","The Quarter Ari by UHG Hotel, Bangkok",4.5
53,4.0,"The location is 5 min away (by foot) from a BTS station. The hotel is new and clean, however, the towels look not so clean. Also, the food at breakfast is not that good while the coffee is too strong.","The Quarter Ari by UHG Hotel, Bangkok",4.5
54,5.0,"Good Breakfast and a comfortable place to stay,  well located and walkable to nearest BTS is ARI. The room service and hotel staff were polite and friendly.  The city sky rise view from room is awesome.","The Quarter Ari by UHG Hotel, Bangkok",4.5
55,5.0,"I had stayed in this hotel alone for business trip. The suite is really big, nice Bangkok view and also comfortable work desk that good for me! Thank you K.Nut for upgrades the room for me. She's really nice staff with good service mind!I definitely listed this hotel to the next trip!","The Quarter Ari by UHG Hotel, Bangkok",4.5
56,5.0,"Nice view, nice equipment and facilities. The price compared with other hotel, it is cheaper but more worth to stay. All the staff are friendly and helpful, specially from front desk, Ta, she is so nine and help us to finish checking in. I will stay here again if I come back to Bangkok .","The Quarter Ari by UHG Hotel, Bangkok",4.5
57,4.0,I had stayed in this hotel with my family for trip to bangkok. The suite is really big and they will give you full size ginger grass shampoos and shower gel. Infinity pool on the top floor made our days in Bangkok full of joy!!! We had arrived to this hotel around 10am and they let us check in early!!(They will not provide toothbrush and toothpaste),"The Quarter Ari by UHG Hotel, Bangkok",4.5
58,5.0,"thank you Ta ️ for helping us find our forgotten bag in the taxi. You helped us make the calls with a lot of patience. thanks again. The French.Hôtel beautiful,pool is very goodPour les français c'est un très belle hôtel belle vue sur Bangkok et les chambres sont très bien ","The Quarter Ari by UHG Hotel, Bangkok",4.5
59,5.0,"Great great great! Wonderful attention!! In top roof there is a wonderful infinit swimming pool with wonderful city Views. The gym is the best and most complete I ever been! It is near Chatchu tak night market.It is a little bit far from the main attractions, but there Is a traín station ( Ari) 5 minutes walk.The room Is spacius with big windows, with great Views. We Will defenetly go back again!!!!","The Quarter Ari by UHG Hotel, Bangkok",4.5
60,5.0,We were in the quarter ari hotel on February 2020. Staff - Tan and Ta were very polite and helpful. View from our room was amazing. Room was clean and well equipped. After check out we could left our baggage and use shower. ,"The Quarter Ari by UHG Hotel, Bangkok",4.5
61,5.0,Ta was super helpful with everything. The rooms were very clean and the Pool was super nice. Both the restaurants and Club were very covenant. The building still looks very new from all sizes. When vacationing don’t for get to stay here.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
62,5.0,"We are a small family of 3 and we were kindly upgraded by Tan Ta when we arrived. The view of the whole town in the upper floors is breathtaking, the crew helps and is very nice, the sky pool literally pours on the city, the rooms are large and make immediately yourself at home. We wish we could stay longer!","The Quarter Ari by UHG Hotel, Bangkok",4.5
63,4.0,"We chose this hotel as we arrived at night at Don Muang airport and departed from Suvarnabhumi the next night. For us it was important to have 24 hrs access/reception and closeness to the BTS.Our room was on 32nd floor and we had a nice view over Bangkok. As we were given an upgrade we had a kitchenette, a living room, a bed room and a balcony. The room was clean and there was a lot of storage space, most probably for business guest staying a little longer than us. We did not have the breakfast, but heard it was good. There was a pool on the roof, which had a nice size and a good view over Bangkok. I like the area of Ari as there are nice (hidden) bars, restaurants and coffee places and it's good to hang out for a day or two. I wouldn't want to stay at the hotel for a whole holiday but for one or two nights, especially when in transit, it's great. The hotel is located in the top floors of an office building and there are various cafés, a 24 hr 7Eleven and a Boots downstairs.","The Quarter Ari by UHG Hotel, Bangkok",4.5
64,5.0,"Modern, spacious and clean room with panoramic views of the surrounding area. Good location - around 10 minutes walk to Ari BTS station, and a further 20 mins to the city by BTS. It was around 30 mins from the airport by taxi. Good WiFi and pleasant breakfast also in a nice room with good views. Staff were always courteous and helpful. Malls and street food not too far away - with spas/restaurants. Some parts of Ari neighborhood are quite hipster with a nice vibe. The hotel is far enough away from the crowds but close enough to the city center.","The Quarter Ari by UHG Hotel, Bangkok",4.5
65,5.0,"The Quarter Ari is a gorgeous property and offers breathtaking views from both the rooms and rooftop swimming pool. My room was quite spacious; it even had a larger-than-expected mini fridge and microwave (perfect for leftovers and stocking up on ice cream from the 7-11 downstairs). I loved the whole modern look and feel, and it reminded me of a lot of hotels in New York City, but much bigger and for only a fraction of the price. Ari is a pretty fun area to explore with lots of cute cafes and restaurants. I really enjoyed the Tell a Story restaurant around the corner that had a local band playing and showed movies outside. I was only at the Quarter Ari for two nights, but would have loved to stay much longer. ","The Quarter Ari by UHG Hotel, Bangkok",4.5
66,4.0,"We were there for 3 nights with 2 year old, we liked our stay. Pool and gym areas are very good. Breakfast was ok, we are vegetarians so it was little boring for us. Location is not that good, but luckily there is bts station near. Taxi to city centre took about 30-60min. ","The Quarter Ari by UHG Hotel, Bangkok",4.5
67,5.0,"I was recommended this hotel by a friend who visited Thailand the year before me and loved it. I stayed two nights at this hotel: my first and last nights in Thailand (three weeks apart). I couldn't have stayed at a better place to start and finish my trip. The staff is incredibly nice and the hotel facilities are great. The pool is on the smallish side but I haven't had the time to use as I was out and about exploring BKK. The views you get of the city are incredible and the location of the hotel is really good too - about 8-10 minutes walks from the Ari BST station meaning that it is very easy to get to the hotel from any of the two airports by public transport. I had a small issue with my booking where I was sent to the wrong room after check in, it didn't bother me at all but I then received a fruit platter as an apology. So sweet :)","The Quarter Ari by UHG Hotel, Bangkok",4.5
68,5.0,"The Quarter Hotel is an excellent hotel. Major positive features are the location (only ~8 min walk to Ari BTS station which gets you into downtown Bangkok quickly and easily, but also to Chatuchak Market in 2 stops) the modern quiet rooms, the swimming/fitness facilities, and quality breakfast. I would definitely be happy to stay here again.","The Quarter Ari by UHG Hotel, Bangkok",4.5
69,5.0,"Our family stopped here for a layover and we were not disappointed. Wonderful location (walking distance from Ari stop, take exit 4 and it’s on the same side of the road). Only 6 minute metro ride to Mo Chit which is walking distance to Chatuchuk market (about 100 meters from Mo Chit stop).  The staff are super friendly and helpful, and the rooftop pool and the gym really nice. Rooms are spacious and large comfortable beds. Breakfast has many options and is nice. Would highly recommend this location as there are many things around and it’s close to the green line of the BTS.","The Quarter Ari by UHG Hotel, Bangkok",4.5
70,4.0,"The Quarter Hotel Ari is located on the 22-34th floors of an office tower in a residental/business area of Bangkok. The hotel is only a 5 minute walk from Ari Skytrain station and 2 stops from the famous Chatuchak Weekend Markets.The Quarter Hotel has become very well known by Instantgrammers for the amazing views from the 34th floor swimming pool, particularly during sunset. The infinity pool is smallish and only has room for approximately 15 sun loungers so it can be a busy and not very relaxing experience. The Instantgrammers I encountered there were selfish and rude, not considering any other pool users in their quest for the perfect shot. It appeared to be a fashion photo shoot all the time, with swimsuit-clad women in full makeup and preened men strutting and flexing.I booked a deluxe room which was located on a corner and had expansive views across Bangkok. The bedroom was huge and the bathroom with full length windows gave a distraction while bathing. I particularly liked the kitchenette which had a three-quarter size fridge, microwave and crockery, cutlery and glasses. The amenities allowed me to purchase the amazing and famous Thai street food and enjoy it in the room if I desired.I only had a few interactions with staff and they seemed nice, though not overly friendly. I did encounter staff in the lifts and on my floor but sometimes there was no greeting which I find unusual for staff in a Thai hotel. Maybe a lil' more training and encouragement will give the staff the confidence to be more interactive.While the Quarter Hotel Ari is not a downtown hotel, the Ari area has everything you would need. Supermarkets, restaurants, spa treatments and so much more are at the doorstep of this hotel and I really enjoyed the local feel.If you're a poser, then The Quarter Hotel Ari is for you. If you're not, still stay in this hotel and go to the pool and SPLASH hard.","The Quarter Ari by UHG Hotel, Bangkok",4.5
71,5.0,This is the first time that I travel Thailand.It is a nice hotel with a convenient location (takes less than 10 mins to BTS Ari station).The staff at reception named Tata who is very nice and helpful girl with lovely smile and courtesy attitude.We will stay here again next time!We love the hotel service as well!Thanks all staff in The Quarter Ari.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
72,5.0,Clean and quiet rooms with calm yet stylish decor. Doors and drawers are dampened to minimize slamming sounds. Minutes walk from Ari BTS station and connected to the back of the Ari Hills office building. Exceptional help from receptionist named TA.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
73,5.0,"I’ve been visiting a few different hotel, the front desk in here so far is the most polite with great services (her name is called Ta). Hotel room is extremely neat and cozy~ Bell boy is really helpful and willing to answer all our needs~","The Quarter Ari by UHG Hotel, Bangkok",4.5
74,5.0,"Liked staying in this hotel which is close to the BTS station Ari. Comfortable beds and good pillows! The staff were helpful, especially Miss Ta. I really appreciate Ta's smile and her help to solve an issue as I don't speak the local language. Breakfast was good too. Would stay again.","The Quarter Ari by UHG Hotel, Bangkok",4.5
75,1.0,"Our team are currently working on a long time project in Bangkok and have selected Quarter by Ari as a potential hotel to stay in. This was the second week I stayed at Quarter by Ari and again was hugely disappointed. 1) There were building works and constant drilling in the middle of the night from the moment I went into my room at approx 11pm at night.2) I called the hotel reception several times to fix the issue however there was no answer after several calls. 3) When they finally picked up they sent someone to the room who said they will fix the noise and tell the technicians to stop - this didn’t happen.4) Called reception again to complain yet the drilling continued for over an hour after past midnight. The hotel was doing building works in the middle of the night when this is clearly a time when guests are sleeping. This is shocking for any hotel and especially for a 4 star hotel which prides itself for being a business hotel. The hotel is new and in a good location in Ari, however I am hugely disappointed at the maintenance and service of the hotel. The rooms are not well cleaned and maintained. Towels are dirty and yellow. Other areas of improvement - the hotel should also consider extending their room service past 10pm which is very early. Overall, this hotel needs a lot of improvement to its service and maintenance if it wants to keep its 4 star status.","The Quarter Ari by UHG Hotel, Bangkok",4.5
76,5.0,"I just stayed here for the first time for take a relax on holiday. The overall service by staff is good especially Miss TA (front desk officer) with good hospitality. The room has good view , new and clean with modern decoration.Breakfast is great in this price. I think I will come again next time.","The Quarter Ari by UHG Hotel, Bangkok",4.5
77,5.0,Has checked in. With great experience.. TA has been great in term of customer service front desk. Excellent. Keep up good work with the right staff. Very friendly environment with great hotel service so far.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
78,4.0,"I was suggested this hotel by a friend who lived in the area and was told it was the best to stay at in the area and although I can't make a valid argument for or against that I was overall pleased with the hotel. Pros: this hotel was kept very clean and the staff I interacted with knew enough of my native language to properly communicate as I'm still a little new to the local language, I never got to the pool or the fitness center but the complimentary drinks were a nice touch and the green voucher incentive was nice to see as well, I saw in the lobby there was an attraction board for tourists who weren't sure what to do or go see. The staff was friendly and didn't hesitate to help me when I asked for it.Cons: There was a little confusion with my booking and I almost wasn't able to secure a ride from the airport to the hotel as provided, I did manage to get the ride but the driver seemed to be in a rush and was driving recklessly at least to my initial observation, I later learned that's just how people drive in Bangkok but it was not a pleasant experience.","The Quarter Ari by UHG Hotel, Bangkok",4.5
79,5.0,We were twice at this hotel and we really love this place. The staff is really helpfull and kind (especially MS SUKI). The Room view from 30nd floor is amazing and great pool at 33nd floor. The next time in Bangkok - Only in The Quarter Ari ! ,"The Quarter Ari by UHG Hotel, Bangkok",4.5
80,5.0,"Amazing city view, the rooms are modern, clean and spacious. The staffs are helpful and professional, I could early checkin for the third time. The corner rooms are amazing where you can enjoy the complete view.","The Quarter Ari by UHG Hotel, Bangkok",4.5
81,5.0,"Great stay, great staff, especially counter staff, Ms TA. Demonstrate great professionalism. Best of all, greeted with a lovely smile.Clean and tidy room, even the toilet and bathroom. Working TV and remote. Easy access to Ari BTS.Overall, great stay.","The Quarter Ari by UHG Hotel, Bangkok",4.5
82,3.0,"We stayed 5 nights at this property only because of nonrefundable prepayment. The king bed was the most uncomfortable of 5 hotels booked in Thailand on this trip, The lobby was full of travelers sitting around waiting to check in as there was no allowance for anyone to checkin before 2pm. (Their hotel and their policy)Housekeeping was very good and friendly.The rooftop pool and bar on the 33rd floor was nice.The breakfast buffet was overall good, however we never could get an egg cooked to order of our 5 mornings.Strong WIFI and refrigerator and kettle provided.The BTS skytrain Ari station is .6 km walk so be prepared!There are some restaurants and a bar on the lower 2 floors including a Starbucks and 7-11.","The Quarter Ari by UHG Hotel, Bangkok",4.5
83,4.0,"Hotel was clean and the rooftop pool was nice. The best service you can get. Suki in the reception is one of the sweetest and most service minded persons I’ve ever met. She helped us with different bookings and gave us a lot of good tips. Would love to come back just because of her exceptional service.- Alex, Andreas and Julia","The Quarter Ari by UHG Hotel, Bangkok",4.5
84,3.0,"Very nice hotel, but there was something missing.We have requested early check in (we know check in is at 2 but when you pay you can actually have it - and this is not the first time I go in Bangkok).Food was average, breakfast was definitely not worth 450 baht. It was mostly asian and for western jetlagged people fried noodles in the morning is something we are not used to.Reception was okay, not extremely friendly, but kept reminding us what we have to pay.Mini bar had only complimentary water, nothing else.Room was spotless clean and big - we had an apartment overlooking the city and it was very nice.I would recommend it, but for what we've paid you can get a better hotel more central and probably will be cheaper!","The Quarter Ari by UHG Hotel, Bangkok",4.5
85,5.0,"We have stayed at this hotel first time and with good high quality of service and attention to detail remains.the staff is amazong especially John the Bartender we enjoyed talking to him his speak American englishand and entertaining making good Sex on the beach cocktail & his very polite,and attentive staff,nice talking to you Sir.And the rooms have beem comfortable and immaculate.    The only thing that needs to improvement,in my opinion,is the quality of the food in-site restaurant.this seems to be an issue at quite a few kemptons that oparate the restaurant rather have it run an outside entity.Just my opinion.(although we had room service twice and it was excellent.Become an inner circle member .great perks.","The Quarter Ari by UHG Hotel, Bangkok",4.5
86,5.0,"Very modern hotel with friendly staff.Very good breakfast buffet-large variety and tasty.it caters for all dietary needs (even vegan).Breakfast room and the infinity pool have amazing views of the city skyline.Rooms were modern, spacious and very clean.It is approximately 7min walk to the bts station Ari.","The Quarter Ari by UHG Hotel, Bangkok",4.5
87,5.0,VIEW IS VERY GOOOOOOOOOODAnd clerk(paeng) were very kind We arrived early but we coukd check in earlyI will sleep next time also Really good night Especially swimming pool was awesome and view also.,"The Quarter Ari by UHG Hotel, Bangkok",4.5
88,5.0,Aey and Paeng are nice and good smile cute. They are very helpful upon we check in. Good advice from them. Happy to stay at The quarter Ari.  Good locations near sky train Ari Station. 10 mins walk from Hotel to the station,"The Quarter Ari by UHG Hotel, Bangkok",4.5
89,5.0,"Wanderfull hotel in Bangkok. The staff is very kind, in particular Mrs Paeng, available for everything.The breakfast is very good and the roof top swimming pool is very amazing!Best choice in Bangkok!","The Quarter Ari by UHG Hotel, Bangkok",4.5
90,5.0,"I stayed here for a week. The rate was exceptional! Facilities first class. Room spotless. Beds very comfortable. The infinity pool superb.  Another thing that made this a great stay was the staff. Always smiling, always helpful. We even got on first name terms with Suki from the front desk. She was so helpful and her local knowledge was astonishing! Nothing but great things to say about this hotel & amazing staff! ","The Quarter Ari by UHG Hotel, Bangkok",4.5
91,3.0,"I have mixed review about this hotel really. Yes its rates are keenly priced. Its signature roof-top pool (and gym) is definitely the wow-factor that’s on par with some of the others top-rated hotels in Bangkok. But I think that’s where its attractiveness ends.   This might be a new hotel (which is why I chose), but other than the reception lobby, restaurant and pool which looks closely related to the management photos, the core function of a hotel – room standard and its services – are just extremely basic. The room décor is nothing fancy and yet it’s also of poor quality – it certainly feels more hostel than hotel and hence its competitive rate reflects. We booked a “premier suite” which is nothing too premier except it comes with a living room and on top floor with good view. The bathroom is not the cleanest as one should expect. The biggest problem however, is the total lack of sound proofing one should expect from a hotel stay. We could hear noises from upstairs (gym/bar) and next door throughout the night and traffic noises below even with windows shut.   The breakfast is just adequate and it can get a little chaotic when busload type of tourists arrive, the only good thing is the view you get.   Overall this is probably a hotel that fits perfectly for a budget traveller and who doesn’t expect too much but unfortunately it is not for us. ","The Quarter Ari by UHG Hotel, Bangkok",4.5
92,5.0,"Breakfast is very good.View is good.Location is good. Near the Ari station.First floor seveneleven, starbucks is so convience to me.very clean.Microwave, refregiater, airconditioner, bigsize television... and so on....Good good good.","The Quarter Ari by UHG Hotel, Bangkok",4.5
93,4.0,"Hotel with good wiev.Pool is really nice at the 33 floor.Breakfast was really nice and variety.There is also restaurants, Cafeterias and grocery store at downstairs. Also water maker, fridge and safedoposit box at the room. Bathrobe would be nice. Only down side was when we went to the restaurant at the night and hade to wait over and hour to get food. There was only 6 people table before us. Staff didnt say anything for the long wait. Would go somewhere else if we knew that had wait so long time to get one food. ","The Quarter Ari by UHG Hotel, Bangkok",4.5
